Timestamp,X,Y,Angle (Theta)
1735904620.0993636,1.4173645180834538,0.7742394940497506,0.44083364252647167
1735904620.1345425,1.425611156050044,0.7817648179590126,0.4404470057542262
1735904620.1767325,1.436650548958444,0.7892872309011791,0.43936171327130397
1735904620.2142274,1.4510183000517096,0.7967679637914191,0.4370349275470104
1735904620.2559307,1.4704720852416835,0.8069624560482895,0.4407354057447951
1735904620.297441,1.4841323306855188,0.8178073309153128,0.4354923859445174
1735904620.3379488,1.4998342538733846,0.8237895722861757,0.44359385856636974
1735904620.3874466,1.5112811498167356,0.8230804066757451,0.44397050922966375
1735904620.426609,1.5196012641060253,0.8284353072984271,0.4464328157103925
1735904620.4737468,1.5385719358364494,0.8363769924548242,0.4457705415843481
1735904620.5131369,1.5918373474230554,0.8807050798489444,0.4203565905577161
1735904620.5490668,1.625469121689381,0.9081721577112666,0.4114635257420931
1735904620.5878668,1.6315658381729163,0.9179141039870423,0.4195331375451414
1735904620.619903,1.659169963957122,0.9318132101216221,0.4054736172511423
1735904620.65681,1.6453132977885394,0.930306656572121,0.4102031732090976
1735904620.704479,1.6562091464935067,0.9346250218313473,0.4073488867831692
1735904620.7407682,1.63031450185955,0.9126387472581062,0.42889794388082114
1735904620.788866,1.6370821707172296,0.9225552220367474,0.412444175702577
1735904620.8249252,1.6489686998636968,0.933722070449025,0.4051774902332298
1735904620.863063,1.6414427927470459,0.9373143690850751,0.3976685321235543
1735904620.8957996,1.6158531540940475,0.919358176023988,0.41603490250314623
1735904620.9326942,1.608849001508128,0.9136235792144386,0.41676374897163426
1735904620.9691052,1.5750638965323112,0.8900192985846761,0.42819165384576285
1735904621.0050578,1.5274282182829624,0.8561897947866668,0.43169116127099527
1735904621.0378911,1.542141005671786,0.8726810354941293,0.40311924289242046
1735904621.0744765,1.565068475161822,0.8949262530273883,0.3989208624050915
1735904621.1109633,1.5170665188662142,0.862212733350517,0.42303069033877744
1735904621.1546922,1.5133527779952125,0.8584100317686446,0.41457792964834256
1735904621.1913378,1.49017640559354,0.8447842130904126,0.41763737434598425
1735904621.2267497,1.4701133105127955,0.8319188066337523,0.4193543703300123
1735904621.2628508,1.439012524319915,0.81018147424407,0.4268249226593013
1735904621.295806,1.4125802017333675,0.7894678535730575,0.4354378789242718
1735904621.331857,1.3841079764798234,0.7662607444822598,0.4397325408444179
1735904621.3659272,1.362427778571554,0.7525886277279505,0.4405418538492587
1735904621.3954546,1.351504012764548,0.7443816792036342,0.4412347901963234
1735904621.4314625,1.3400800746919639,0.7353297563803313,0.4419517333801522
1735904621.468362,1.3287940220239076,0.73022822957613,0.44404666958024114
1735904621.5105667,1.3273629994067584,0.7281988322860306,0.4440749299423992
1735904621.54496,1.3244837642415122,0.7262122069186927,0.4451413556011157
1735904621.576359,1.3258482362494726,0.7239623656774341,0.44419857539479685
1735904621.6128643,1.32481377780505,0.7247990597465961,0.443352681405718
1735904621.6499472,1.3180713741950765,0.7226781561360973,0.4437410565551092
1735904621.684514,1.3113107513622362,0.7165918625093761,0.4450122607229737
1735904621.7217004,1.3180311455011962,0.7199108282435134,0.4444713268162264
1735904621.7588124,1.3267796229741793,0.7240130784316579,0.4431689301431732
1735904621.8018675,1.3468679387585336,0.7335343822422585,0.44367241408176616
1735904621.84858,1.3684360497837864,0.7464689384140765,0.43954243183809094
1735904621.8949242,1.3802540099168477,0.752448953180242,0.43855687233948665
1735904621.9332683,1.4021395204542182,0.7612325242177953,0.440818615878985
1735904621.9687285,1.4171067869575613,0.7681339995714092,0.43996829520072533
1735904622.0046089,1.4165693454033716,0.7700358524282035,0.4372788089820979
1735904622.0391033,1.4336657779290216,0.7785551508965418,0.44181053900771106
1735904622.0750291,1.4567420538174038,0.7879794047090366,0.4417901865892313
1735904622.1121984,1.4917652460859703,0.804075271160317,0.4422617502488173
1735904622.146282,1.5120559563697378,0.8159754634901946,0.4402315954082808
1735904622.180566,1.5434268748642817,0.8340172253586011,0.44401578703119365
1735904622.2166135,1.5706691644229382,0.8528082783040247,0.4416708242173025
1735904622.2621984,1.595763554211309,0.867758165372721,0.4402508339080128
1735904622.2980227,1.6195942455877426,0.8832124651389678,0.4342037835681396
1735904622.3346198,1.6477411692170107,0.9008042427389877,0.4318193149234145
1735904622.370199,1.6685491948911726,0.9171863734394436,0.42735839783902396
1735904622.40813,1.6774743896497908,0.9237535445645086,0.4244737415577877
1735904622.442579,1.7044399522487628,0.9350186729196022,0.42553279318769427
1735904622.481138,1.7222642672633144,0.9436267598069688,0.42396644367545566
1735904622.5146296,1.7462753724492273,0.9566624360430742,0.423526162687445
1735904622.5488577,1.7579699591717879,0.9659715202344252,0.42421442263988496
1735904622.578433,1.76766279005448,0.976319306347835,0.4297895564784215
1735904622.6218178,1.7991487492705407,0.9987372620182083,0.4383104718765952
1735904622.6609247,1.825798143190875,1.017968608131441,0.4511631278984293
1735904622.6964748,1.8456570557271845,1.0327261546003157,0.4610459296441238
1735904622.7484572,1.8681744112044125,1.0444786938117823,0.4878852386747489
1735904622.785643,1.8985480509800412,1.064561635194632,0.5074995866436508
1735904622.8239942,1.9170556456590815,1.0757165519851069,0.5070441322452897
1735904622.8642273,1.9392185294869428,1.087140684144555,0.5049915946682225
1735904622.9003522,1.962640212271523,1.0980255645586,0.5051502365209652
1735904622.9415822,1.9832513154248796,1.1100177251438403,0.5028962301768312
1735904622.981817,2.004042631626631,1.124438893999892,0.5005474015410667
1735904623.0308442,2.0181732141743143,1.135911065704268,0.4977641644233132
1735904623.0707328,2.054635290706958,1.155998296902122,0.494412067535716
1735904623.1106927,2.062639226441789,1.1681798987073488,0.49085758788659256
1735904623.1487927,2.0832189236325735,1.183971191192358,0.48636078215525036
1735904623.1857514,2.1228020851063754,1.201184942122593,0.49304537397047865
1735904623.2209485,2.152053946205984,1.2113035409203017,0.5003600345335949
1735904623.263699,2.181524405958205,1.223433484761668,0.5007235680816646
1735904623.2966857,2.20440414543161,1.2357188874576985,0.4957938382734199
1735904623.3338413,2.230863791165418,1.2535780486571566,0.4882293805230421
1735904623.3706603,2.254380645734644,1.2656484570485735,0.4907040911601825
1735904623.4162493,2.276585111112893,1.2807576369613969,0.4685914338578718
1735904623.457541,2.3184020509747616,1.308140995324936,0.4611955095041747
1735904623.4920664,2.3478025359425363,1.3241082517393041,0.4532184854722942
1735904623.52629,2.3608279950442257,1.333595623814087,0.4539573637548154
1735904623.5641012,2.3984422404398904,1.348450096049561,0.4623607738910202
1735904623.5982113,2.431587697025471,1.362016362468236,0.46558688932057896
1735904623.6345658,2.4699351516661654,1.3747096724653234,0.4665509571696195
1735904623.6736119,2.498028432489553,1.3848706901532584,0.46805430523976616
1735904623.7112854,2.5241046796039432,1.3960617402089164,0.4642792450537343
1735904623.7513247,2.5339160348474072,1.402208816234035,0.46604599598563834
1735904623.7968872,2.573225048420191,1.4216386020390734,0.4609145927963773
1735904623.8353093,2.5993212965133825,1.4359174377952255,0.46248604860307285
1735904623.8742511,2.6262615532267684,1.4476048063013847,0.46262738717415675
1735904623.9111297,2.6546934250371272,1.4595724652734556,0.46067957798901216
1735904623.9455152,2.6700894772759884,1.464620390544307,0.4612641145677346
1735904623.9787703,2.6948264763700336,1.4743469188557992,0.4634409120668593
1735904624.0146618,2.718409303915338,1.487241337060806,0.4613037037697913
1735904624.0507665,2.7361414302189684,1.5022228041746082,0.4549858403375744
1735904624.088242,2.753072007075585,1.5067095700501583,0.4617459261346517
1735904624.120563,2.7799322042991528,1.5196122796110665,0.46145637251381383
1735904624.1709678,2.810576924883002,1.530696951362625,0.46164157929399496
1735904624.2085218,2.8301866529372464,1.5411343546366836,0.4601430241696637
1735904624.244121,2.878772053160431,1.559038773320244,0.4439977272542023
1735904624.2793305,2.9173249954787277,1.5714860248094742,0.4406225627870047
1735904624.3154628,2.9423672789123434,1.5822966613102292,0.42013594781018354
1735904624.3532143,2.9790019793770894,1.5894590729536562,0.39408853531732607
1735904624.391959,3.002624983765539,1.5961816308003574,0.3665697618234592
1735904624.4254944,3.0082336493005286,1.5936108211123783,0.3589579292827921
1735904624.4650443,3.0424236733456818,1.5990367391113538,0.3392075726622763
1735904624.4980633,3.084984487111771,1.6043528788217947,0.3545894934840207
1735904624.5442672,3.121964270015399,1.6089169307449793,0.36622266735922593
1735904624.6030216,3.170485977042361,1.623727057916939,0.3748853513394674
1735904624.6410942,3.200318164693582,1.634871539654151,0.37636580736904357
1735904624.6788409,3.2294124049203203,1.6377090370835787,0.38300386850260576
1735904624.7148805,3.276122092762053,1.649873815250206,0.37289717178688214
1735904624.754512,3.302270786141086,1.6596958731021285,0.37510988552592883
1735904624.7919748,3.335438611780616,1.6726991721259008,0.3899470872697765
1735904624.8256547,3.3502898415521027,1.6764344289595092,0.3955524295311549
1735904624.860263,3.3990602189936947,1.6915556080685987,0.3787315817452384
1735904624.8962393,3.4361140935619634,1.7029589237253202,0.3996804072817735
1735904624.9419146,3.4635211547764326,1.7085584530089915,0.4164681595984127
1735904624.9773743,3.4856960837773854,1.7202010978926503,0.41994979218460643
1735904625.0167713,3.523167284985138,1.7310026130352683,0.39605314705969774
1735904625.051568,3.5579690904503343,1.7429517362950464,0.42598350969001486
1735904625.0871205,3.585593075182283,1.7562752734336993,0.4355495669848583
1735904625.1217282,3.609633449240304,1.7629123633533323,0.4225998387944034
1735904625.1536527,3.6322911251863306,1.7750235453729188,0.424589401283404
1735904625.1895947,3.649104496760649,1.7853399471901479,0.43213487099315817
1735904625.2240582,3.661659416615313,1.790882610940268,0.4191102911783179
1735904625.2591004,3.6863286528468375,1.8064009754647268,0.40198889055603887
1735904625.30416,3.7084810004184643,1.8208272151312825,0.4088409337593957
1735904625.340773,3.7335570494093675,1.842718555535951,0.3662662932094464
1735904625.3810778,3.7500037948277964,1.8556121390897105,0.3762139423166974
1735904625.422774,3.7746305113694416,1.8727504936264203,0.33406044286279574
1735904625.470922,3.791303643581802,1.887312188746689,0.328470385429223
1735904625.5099244,3.81643206459091,1.9082678167545004,0.30427343178964056
1735904625.5475447,3.818944537577005,1.9171752787408796,0.2882184021879895
1735904625.584767,3.8448315460092863,1.9316791906912596,0.3169355139447314
1735904625.6207693,3.8612800820099853,1.9473571913008347,0.33544382548392004
1735904625.655765,3.8837575394746517,1.9664999019232652,0.3640322798439932
1735904625.6980662,3.9036302294760623,1.9852696771675102,0.34017354373238345
1735904625.7344184,3.9168946466945984,2.003197791492234,0.35373345967457137
1735904625.7712243,3.9389718449425226,2.019721626394532,0.38582290223914345
1735904625.8061178,3.9502790473655622,2.0295880092608143,0.40299505153372567
1735904625.8431542,3.967312385932716,2.0454411136749213,0.42862605918992375
1735904625.8795702,3.985853383651338,2.063858893688846,0.45961490418116036
1735904625.9155078,4.008835441135652,2.084277846244433,0.4945734160457377
1735904625.954411,4.038756051831461,2.0986382090549576,0.5084269607388828
1735904625.9954677,4.063309428188962,2.1179391111144734,0.5496242886719075
1735904626.031806,4.077401933824109,2.133896481957386,0.5765540820525029
1735904626.0785887,4.12516881267807,2.172268839446643,0.6479866442016505
1735904626.1146593,4.161314250563674,2.2147389326700564,0.7258702927234326
1735904626.1526802,4.185016868938723,2.2621360492778333,0.7883833283218377
1735904626.1901493,4.194968644040315,2.2958883679413256,0.822447439112146
1735904626.227093,4.212780248081619,2.33946987186707,0.8717111135129794
1735904626.2609525,4.243027268836827,2.400120610158181,0.9318407113692828
1735904626.2992902,4.251629490044378,2.463947902126829,0.9845181714509706
1735904626.3360353,4.256482347461297,2.5200396425832876,1.026071527418244
1735904626.3755558,4.258725450230361,2.5650599254270547,1.0681774335765726
1735904626.4136825,4.255309486042418,2.610241723990116,1.1002939490452515
1735904626.4768972,4.260849292901863,2.6718407174458014,1.1377773581820183
1735904626.510502,4.262081043780397,2.720878620623239,1.1753340260259606
1735904626.5431159,4.249265492608659,2.751558274165971,1.196334772513718
1735904626.5763202,4.240735056533057,2.7970346633730396,1.224326420440865
1735904626.6085582,4.2309950444531506,2.842865297803946,1.2621580442491975
1735904626.6425235,4.221608185013476,2.8699973789682915,1.2845397274508485
1735904626.6803794,4.21824863859274,2.9233672908565502,1.3147735186222724
1735904626.7141693,4.2098645421342695,2.974416768217858,1.3572578007636857
1735904626.7519944,4.185665232745247,3.0266408332923045,1.388939550310936
1735904626.787837,4.158096369209223,3.0709723382936227,1.4137308308145693
1735904626.8298428,4.1425352019972825,3.1196658632065883,1.452863860763929
1735904626.8650846,4.120870310327445,3.1712685275492674,1.5002194736889947
1735904626.897078,4.097479000388351,3.2271240734476785,1.5344994239662815
1735904626.9332893,4.0893984671945605,3.2595564375614066,1.5595772975817017
1735904626.967923,4.066710166022336,3.295731250456388,1.59013638888305
1735904626.9987254,4.057171197177413,3.3085568439812234,1.6015659565115037
1735904627.0354652,4.043058316269369,3.337848773624497,1.623564354378516
1735904627.070261,4.017961862334748,3.3784683293992495,1.6567759919207377
1735904627.103019,3.9953992571922083,3.4044565329221923,1.6784201766063773
1735904627.1522806,3.9820894524424855,3.439262678630538,1.7115453834057284
1735904627.1944385,3.956540745694462,3.4767540734851847,1.7483576944539443
1735904627.2302377,3.9295382973392368,3.5241248278271895,1.7853166067222317
1735904627.2661052,3.915007760840718,3.5373340947377585,1.8121109102265793
1735904627.3008687,3.9000843898896784,3.566198766715143,1.8382785411444778
1735904627.3343832,3.8702133535328995,3.605864442491315,1.869160133520362
1735904627.372607,3.841343395312209,3.638853735065305,1.9015067322505785
1735904627.4088242,3.816578533650234,3.6561570048883887,1.9173507115146458
1735904627.446286,3.7792069326457827,3.690535396771873,1.9504144726649115
1735904627.4781523,3.7563390809843553,3.717479419567225,1.9812780861197505
1735904627.5146394,3.738971393228356,3.7338676848120613,2.0078783199855836
1735904627.5577488,3.712589090317062,3.7548261747104386,2.022721549486806
1735904627.595294,3.701279444273022,3.7666682705758703,2.0500973587087605
1735904627.6322474,3.672570419154451,3.7855917872051155,2.0692705457243807
1735904627.670351,3.6719525853830275,3.78946628740625,2.100108096514197
1735904627.7061627,3.657923033187873,3.810582281144244,2.1187986413211757
1735904627.7381153,3.6358220505444416,3.8236024196536618,2.1387443819806675
1735904627.7736795,3.6123456093883166,3.837232962481062,2.1648772793879996
1735904627.8101406,3.6021065195444284,3.834578673390145,2.1725650279219466
1735904627.8507166,3.5905085846034295,3.848414797943589,2.208019052852773
1735904627.886876,3.5695400528728047,3.8651138529163855,2.226979378356476
1735904627.929635,3.547998870315699,3.8739439155782267,2.2550310437839878
1735904627.9689312,3.5184683056925374,3.8895887356847982,2.283199972557866
1735904628.0020216,3.4826440610387186,3.913611012872301,2.2987568040946003
1735904628.0380168,3.4532627451801385,3.9359426009739655,2.3099147902637163
1735904628.072595,3.4306804748777076,3.950354548439252,2.309194642426349
1735904628.1084642,3.419160831751957,3.956000392384785,2.304897839067465
1735904628.145107,3.405556240056641,3.974359300572325,2.302913760048012
1735904628.17997,3.39093199776019,3.9895608110674097,2.3067823834866177
1735904628.2256498,3.3566391185051487,4.015700615822312,2.2998078547625918
1735904628.267004,3.3178159887107137,4.046107277000348,2.3004315204613417
1735904628.3084214,3.2880694095800562,4.068380798836234,2.3062052074228685
1735904628.3452997,3.2808965082921935,4.08162519471831,2.299723699430709
1735904628.3809752,3.2803150283188907,4.08543787885035,2.296663493928185
1735904628.41517,3.2554903940579174,4.110846062444205,2.283255574120163
1735904628.4540942,3.2333894386152098,4.127816510091962,2.2871149659911065
1735904628.4922729,3.2223583067545305,4.140167984089629,2.2946743866987807
1735904628.5286827,3.198347095714455,4.1576008015814185,2.3231258026264974
1735904628.5600386,3.1700726934252024,4.171256470126554,2.3675036388267916
1735904628.5971992,3.1525292925533295,4.184928947176237,2.3897994311667516
1735904628.6335447,3.135396762204841,4.188800722006656,2.4014742759720407
1735904628.680825,3.127211503989843,4.18951949056825,2.422693213169384
1735904628.7191968,3.071822039577792,4.2166910808291895,2.4527932067428617
1735904628.7596512,3.0598182586869527,4.222133483838619,2.485273702532052
1735904628.8010926,3.0473194171892612,4.2188336766196155,2.5115655718285197
1735904628.8376882,3.0333815154322785,4.220344471672551,2.520185041683659
1735904628.879043,2.994194020998755,4.239400154958529,2.5671662451540813
1735904628.919474,2.9750601700613584,4.241349986142513,2.58207566793048
1735904628.9651375,2.9633114153870954,4.2434600185369415,2.5949825820229173
1735904629.0063784,2.937654537328845,4.256492116481406,2.5975383457433354
1735904629.0429223,2.9103914524903565,4.268345685546382,2.5973200942540733
1735904629.0914376,2.8835317245056475,4.28467809969302,2.597849922568734
1735904629.1404867,2.8338257131923443,4.303974464530398,2.6005240634125784
1735904629.184799,2.7811683663644526,4.3257563486108825,2.5937572558702637
1735904629.2224553,2.770093543254913,4.330140306950774,2.592130012763417
1735904629.25724,2.747306300559374,4.346529321246718,2.5848555257196737
1735904629.2994506,2.7217833758770267,4.360319030806668,2.5842809149990824
1735904629.3414588,2.6897265627535694,4.3767512703864195,2.5871323454898967
1735904629.3813946,2.658088572211891,4.394000432298228,2.586373461956173
1735904629.4232512,2.63063598783689,4.4065746074058545,2.585604259607259
1735904629.4643614,2.614660624828342,4.415902022288282,2.6024577841420005
1735904629.5111978,2.6158999017516034,4.421613784722215,2.632233257350781
1735904629.5490336,2.595324671755134,4.4312623755246765,2.6682397310041583
1735904629.5886064,2.5719738839592066,4.44125057980574,2.6884505108483334
1735904629.628906,2.543531587276697,4.445187758875242,2.7221681000334588
1735904629.6687884,2.5249232748164014,4.444073960427872,2.732683736771686
1735904629.7104728,2.520179947457346,4.445880181647322,2.7412927705188492
1735904629.7468486,2.5104423483045357,4.456220760833542,2.7332928114695334
1735904629.7831206,2.4926062978059136,4.467429167667976,2.732763263801227
1735904629.819521,2.4759724938161245,4.477059557413204,2.7344707427247603
1735904629.8595152,2.450439036549593,4.485109955344957,2.730506244474806
1735904629.9154286,2.434381036790487,4.492808657886473,2.727195667397807
1735904629.981882,2.405308612577879,4.506434247903215,2.7256462533225356
1735904630.031273,2.3817738531106745,4.520221276161553,2.7239179945460275
1735904630.062938,2.3807510457919987,4.52528687635126,2.7333844318297658
1735904630.0995657,2.3300981209883753,4.544901371816834,2.7857863141242296
1735904630.1390543,2.2933307701086454,4.557793717912234,2.812218290575232
1735904630.1730356,2.276296623664455,4.5585263933190765,2.8389910921444477
1735904630.2045867,2.259702784075473,4.559627422389786,2.8651568008648924
1735904630.2350674,2.2432144798818197,4.565500201790029,2.890926735386246
1735904630.2687047,2.241849650588433,4.562197227564373,2.8997834448453363
1735904630.3103871,2.216074589639655,4.571296201934437,2.939784988268973
1735904630.3431172,2.1921134307472316,4.570787954379206,2.980977593945468
1735904630.3857198,2.198441682310694,4.563784785436666,2.9950449693103076
1735904630.4186,2.1689588815656715,4.566769043809632,3.014644528745276
1735904630.452271,2.1395012628451258,4.563459966559005,3.0490886521337273
1735904630.4817731,2.158411842921614,4.559375999262155,3.0621503223882276
1735904630.5121496,2.138054075286035,4.553963577163914,3.0733623345248486
1735904630.5443597,2.105408943136873,4.554232119385864,3.105042047938535
1735904630.575647,2.074374125377939,4.5487438187839055,3.1072912884615285
1735904630.6072695,2.053810449617737,4.550474035592945,3.1064260352891977
1735904630.6446543,2.045935105791645,4.54967544664584,3.104700250505863
